trans_id	gene_id	locus	Prod_name	Pfam	KeggEC	GO	KeggPathways	sigP3	sigP4	TmHMM	TopKeggBlast
B9J08_005048T0	B9J08_005048	B9J08_005048	 name="hypothetical protein" 	PF00400.27|WD40[WD domain, G-beta repeat];PF08662.6|eIF2A[Eukaryotic translation initiation factor eIF2A]	.	GO:0000346	ko03040[Spliceosome]	.	.	.	.
B9J08_005049T0	B9J08_005049	B9J08_005049	 name="hypothetical protein" 	PF01602.15|Adaptin_N[Adaptin N terminal region];PF12717.2|Cnd1[non-SMC mitotic condensation complex subunit 1]	.	GO:0006896;GO:0005634;GO:0006623;GO:0008565;GO:0005794;GO:0030123	.	.	.	.	.
B9J08_005050T0	B9J08_005050	B9J08_005050	 name="hypothetical protein" 	PF10241.4|KxDL[Uncharacterized conserved protein]	.	.	.	.	.	.	.
B9J08_005051T0	B9J08_005051	B9J08_005051	 name="hypothetical protein" 	PF12044.3|Metallopep[Putative peptidase family]	EC:3.4.24.-[Metalloendopeptidases.]	GO:0005634;GO:0006508;GO:0008237;GO:0005829;GO:0032153	.	.	.	.	.
B9J08_005052T0	B9J08_005052	B9J08_005052	 name="hypothetical protein" 	PF06087.7|Tyr-DNA_phospho[Tyrosyl-DNA phosphodiesterase]	EC:3.1.4.-[Phosphoric diester hydrolases.]	GO:0005634;GO:0006281;GO:0008081	.	.	.	.	.
B9J08_005053T0	B9J08_005053	B9J08_005053	 name="hypothetical protein" 	PF02463.14|SMC_N[RecF/RecN/SMC N terminal domain];PF13476.1|AAA_23[AAA domain];PF13304.1|AAA_21[AAA domain];PF06470.8|SMC_hinge[SMC proteins Flexible Hinge Domain]	.	GO:1990414;GO:0030437;GO:0005524;GO:0042802;GO:0051177;GO:0007130;GO:0034990;GO:0007131;GO:0003682;GO:0007064	ko04113[Meiosis - yeast];ko04111[Cell cycle - yeast];ko04114[Oocyte meiosis]	.	.	.	.
B9J08_005054T0	B9J08_005054	B9J08_005054	 name="hypothetical protein" 	PF00487.19|FA_desaturase[Fatty acid desaturase];PF00173.23|Cyt-b5[Cytochrome b5-like Heme/Steroid binding domain]	EC:1.14.19.4[Delta(8)-fatty-acid desaturase.]	GO:0016021;GO:0055114;GO:0006629;GO:0016491	.	.	.	TMH:5	.
B9J08_005055T0	B9J08_005055	B9J08_005055	 name="hypothetical protein" 	PF00642.19|zf-CCCH[Zinc finger C-x8-C-x5-C-x3-H type (and similar)];PF10453.4|NUFIP1[Nuclear fragile X mental retardation-interacting protein 1 (NUFIP1)]	.	GO:0046872	.	.	.	.	.
B9J08_005056T0	B9J08_005056	B9J08_005056	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_005057T0	B9J08_005057	B9J08_005057	 name="serine-tRNA ligase%2C cytoplasmic" 	TIGR00414[serS: serine--tRNA ligase];PF00587.20|tRNA-synt_2b[tRNA synthetase class II core domain (G, H, P, S and T)];PF02403.17|Seryl_tRNA_N[Seryl-tRNA synthetase N-terminal domain]	EC:6.1.1.11[Serine--tRNA ligase.]	GO:0005524;GO:0004828;GO:0005829;GO:0097056;GO:0006434;EC:6.1.1.11	.	.	.	.	.
B9J08_005058T0	B9J08_005058	B9J08_005058	 name="hypothetical protein" 	PF00400.27|WD40[WD domain, G-beta repeat]	.	GO:0005829;GO:0006283;GO:0070912	ko04120[Ubiquitin mediated proteolysis]	.	.	.	.
B9J08_005059T0	B9J08_005059	B9J08_005059	 name="hypothetical protein" 	PF10407.4|Cytokin_check_N[Cdc14 phosphatase binding protein N-terminus]	.	.	.	.	.	.	.
B9J08_005060T0	B9J08_005060	B9J08_005060	 name="hypothetical protein" 	.	.	GO:0006396;GO:0003723;EC:3.1.26.3;GO:0004525;GO:0090502	.	.	.	.	.
B9J08_005061T0	B9J08_005061	B9J08_005061	 name="hypothetical protein" 	PF01266.19|DAO[FAD dependent oxidoreductase]	.	GO:0046416;GO:0003884;GO:0055114;EC:1.4.3.3;GO:0071949	.	.	.	.	.
B9J08_005062T0	B9J08_005062	B9J08_005062	 name="hypothetical protein" 	PF01425.16|Amidase[Amidase]	.	GO:0016884;EC:3.5.1.4;GO:0004040	.	.	.	.	.
B9J08_005063T0	B9J08_005063	B9J08_005063	 name="hypothetical protein" 	.	.	GO:0016021	.	.	.	TMH:1	.
B9J08_005064T0	B9J08_005064	B9J08_005064	 name="hypothetical protein" 	PF08030.7|NAD_binding_6[Ferric reductase NAD binding domain];PF08022.7|FAD_binding_8[FAD-binding domain];PF01794.14|Ferric_reduct[Ferric reductase like transmembrane component]	.	GO:0016021;GO:0055114;GO:0016491	.	.	.	TMH:7	.
B9J08_005065T0	B9J08_005065	B9J08_005065	 name="hypothetical protein" 	PF00730.20|HhH-GPD[HhH-GPD superfamily base excision DNA repair protein]	EC:3.2.2.21[DNA-3-methyladenine glycosylase II.]	GO:0006307;EC:3.2.2.21;GO:0006285;GO:0008725;GO:0003684;EC:3.2.2.20	.	.	.	.	.
B9J08_005066T0	B9J08_005066	B9J08_005066	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_005067T0	B9J08_005067	B9J08_005067	 name="hydroxyisourate hydrolase" 	TIGR02962[hdxy_isourate: hydroxyisourate hydrolase];PF00576.16|Transthyretin[HIUase/Transthyretin family]	EC:3.5.2.17[Hydroxyisourate hydrolase.]	GO:0005634;GO:0005829;GO:0006144;GO:0033971;EC:3.5.2.17	.	.	.	.	.
B9J08_005068T0	B9J08_005068	B9J08_005068	 name="hypothetical protein" 	PF10451.4|Stn1[Telomere regulation protein Stn1]	.	.	.	.	.	.	.
B9J08_005069T0	B9J08_005069	B9J08_005069	 name="hypothetical protein" 	PF08241.7|Methyltransf_11[Methyltransferase domain];PF05148.10|Methyltransf_8[Hypothetical methyltransferase]	EC:2.1.1.-[Methyltransferases.]	GO:0031167;GO:0005730;GO:0016433;GO:0042273	.	.	.	.	.
B9J08_005070T0	B9J08_005070	B9J08_005070	 name="hypothetical protein" 	PF00400.27|WD40[WD domain, G-beta repeat]	.	GO:0001403;GO:0010969;GO:0009987;GO:0051704	.	.	.	.	.
B9J08_005071T0	B9J08_005071	B9J08_005071	 name="E3 ubiquitin-protein ligase RSP5" 	PF00632.20|HECT[HECT-domain (ubiquitin-transferase)];PF00397.21|WW[WW domain];PF00168.25|C2[C2 domain]	EC:6.3.2.19[Ubiquitin--protein ligase.]	GO:0016567;GO:0016874;GO:0004842	ko04144[Endocytosis]	.	.	.	.
B9J08_005072T0	B9J08_005072	B9J08_005072	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_005073T0	B9J08_005073	B9J08_005073	 name="hypothetical protein" 	PF00069.20|Pkinase[Protein kinase domain];PF07714.12|Pkinase_Tyr[Protein tyrosine kinase]	EC:2.7.11.1[Non-specific serine/threonine protein kinase.]	GO:0005634;GO:0000329;GO:0005524;GO:0004674;EC:2.7.11;GO:0006468;GO:0005886;GO:0016192	ko04711[Circadian rhythm - fly];ko04340[Hedgehog signaling pathway]	.	.	.	.
B9J08_005074T0	B9J08_005074	B9J08_005074	 name="hypothetical protein" 	PF05712.8|MRG[MRG];PF11717.3|Tudor-knot[RNA binding activity-knot of a chromodomain]	.	GO:0071963;GO:0035267;GO:0030174;GO:0006281;GO:0032221;GO:0004402;GO:0033698;GO:0016573;GO:0006368;EC:2.3.1.48;GO:0060195;GO:0006357;GO:0016575	.	.	.	.	.
B9J08_005075T0	B9J08_005075	B9J08_005075	 name="respiratory growth induced protein 1" 	PF10843.3|DUF2578[Protein of unknown function (DUF2578)]	.	GO:0006112;GO:0005886	.	.	.	.	.
B9J08_005076T0	B9J08_005076	B9J08_005076	 name="mitochondrial import inner membrane translocase subunit TIM22" 	PF02466.14|Tim17[Tim17/Tim22/Tim23/Pmp24 family]	.	GO:0030943;GO:0016021;GO:0042721;GO:0045039	.	.	.	TMH:1	.
B9J08_005077T0	B9J08_005077	B9J08_005077	 name="hypothetical protein" 	PF08407.6|Chitin_synth_1N[Chitin synthase N-terminal];PF01644.12|Chitin_synth_1[Chitin synthase];PF13632.1|Glyco_trans_2_3[Glycosyl transferase family group 2];PF03142.10|Chitin_synth_2[Chitin synthase]	EC:2.4.1.16[Chitin synthase.]	GO:0006038;GO:0004100;GO:0016021;EC:2.4.1.16;GO:0030428	.	.	.	TMH:7	.
B9J08_005078T0	B9J08_005078	B9J08_005078	 name="adenosine deaminase" 	TIGR01430[aden_deam: adenosine deaminase];PF00962.17|A_deaminase[Adenosine/AMP deaminase]	EC:3.5.4.4[Adenosine deaminase.]	GO:0005634;GO:0043103;GO:0005737;GO:0009117;GO:0000034;EC:3.5.4.2;GO:0036164;GO:0008270;GO:0006146;GO:0009168	ko05340[Primary immunodeficiency]	.	.	.	.
B9J08_005080T0	B9J08_005080	B9J08_005080	 name="hypothetical protein" 	.	.	.	.	.	.	TMH:1	.
B9J08_005081T0	B9J08_005081	B9J08_005081	 name="hypothetical protein" 	PF04110.8|APG12[Ubiquitin-like autophagy protein Apg12];PF02991.11|Atg8[Autophagy protein Atg8 ubiquitin like]	.	GO:0019898;GO:0000422;GO:0061025;GO:0005829;GO:0071211;GO:0000329;GO:0032258;GO:0044805;GO:0034629;GO:0034727;GO:0031386;GO:0033110;GO:0000407;GO:0006888;GO:0000045;GO:0000421	.	.	.	.	.
B9J08_005082T0	B9J08_005082	B9J08_005082	 name="aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase%2C B subunit" 	PF02934.10|GatB_N[GatB/GatE catalytic domain];TIGR00133[gatB: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit];PF02637.13|GatB_Yqey[GatB domain]	EC:6.3.5.7[Glutaminyl-tRNA synthase (glutamine-hydrolyzing).];EC:6.3.5.6[Asparaginyl-tRNA synthase (glutamine-hydrolyzing).]	EC:6.3.5.7;GO:0032543;GO:0000166;GO:0050567;GO:0070681;GO:0016740;GO:0005739;GO:0030956	.	.	.	.	.
B9J08_005083T0	B9J08_005083	B9J08_005083	 name="hypothetical protein" 	PF02076.10|STE3[Pheromone A receptor]	.	GO:0000122;GO:0005634;GO:0031520;GO:0005887;GO:0000750;GO:0004933;GO:0000755	.	.	.	TMH:7	.
B9J08_005084T0	B9J08_005084	B9J08_005084	 name="hypothetical protein" 	PF13513.1|HEAT_EZ[HEAT-like repeat];PF03810.14|IBN_N[Importin-beta N-terminal domain]	.	GO:0005634;GO:0006607;GO:0008565;GO:0036092;GO:0005737;GO:0008139;GO:0006886;GO:0008536;GO:0016303;GO:0006610;EC:2.7.1.137;GO:2000220	.	.	.	.	.
B9J08_005085T0	B9J08_005085	B9J08_005085	 name="ATP-dependent RNA helicase FAL1" 	PF00271.26|Helicase_C[Helicase conserved C-terminal domain];PF00270.24|DEAD[DEAD/DEAH box helicase]	EC:3.6.4.13[RNA helicase.]	GO:0006413;GO:0000462;GO:0003743;GO:0005524;GO:0005730;GO:0097078;GO:0008026	ko03040[Spliceosome];ko03015[mRNA surveillance pathway]	.	.	.	.
B9J08_005086T0	B9J08_005086	B9J08_005086	 name="hypothetical protein" 	PF00485.13|PRK[Phosphoribulokinase / Uridine kinase family]	.	GO:0016310;GO:0005524;GO:0016301	.	.	.	.	.
B9J08_005087T0	B9J08_005087	B9J08_005087	 name="hypothetical protein" 	PF08801.6|Nucleoporin_N[Nup133 N terminal like];PF03177.9|Nucleoporin_C[Non-repetitive/WGA-negative nucleoporin C-terminal]	.	GO:0005643;GO:0006913;GO:0017056;GO:0005737	.	.	.	.	.
B9J08_005088T0	B9J08_005088	B9J08_005088	 name="hypothetical protein" 	PF04389.12|Peptidase_M28[Peptidase family M28]	.	GO:0046872;GO:0006508;GO:0008233	.	.	.	.	.
B9J08_005089T0	B9J08_005089	B9J08_005089	 name="hypothetical protein" 	PF00436.20|SSB[Single-strand binding protein family]	.	GO:0003697;GO:0006260;GO:0005739	.	.	.	.	.
B9J08_005090T0	B9J08_005090	B9J08_005090	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_005092T0	B9J08_005092	B9J08_005092	 name="hypothetical protein" 	PF12955.2|DUF3844[Domain of unknown function (DUF3844)]	.	GO:0005783	.	.	.	.	.
B9J08_005093T0	B9J08_005093	B9J08_005093	 name="hypothetical protein" 	PF04777.8|Evr1_Alr[Erv1 / Alr family]	.	GO:0006457;GO:0005634;EC:5.3.4.1;GO:0030176;GO:0005829;GO:0003756;EC:1.8.3.2;GO:0055114;GO:0016972	.	.	.	TMH:1	.
B9J08_005094T0	B9J08_005094	B9J08_005094	 name="hypothetical protein" 	PF00631.17|G-gamma[GGL domain]	.	GO:0005834;GO:0004871;GO:0000750;GO:0005737	.	.	.	.	.
B9J08_005095T0	B9J08_005095	B9J08_005095	 name="hypothetical protein" 	PF12352.3|V-SNARE_C[Snare region anchored in the vesicle membrane C-terminus]	.	GO:0005484;GO:0005801;GO:0005797;GO:0000139;GO:0006906;GO:0016021;GO:0031201;GO:0006888;GO:0015031	.	.	.	TMH:1	.
B9J08_005096T0	B9J08_005096	B9J08_005096	 name="hypothetical protein" 	PF07950.6|DUF1691[Protein of unknown function (DUF1691)]	.	GO:0055088;GO:0005741;GO:0007005;GO:0032592	.	.	.	TMH:5	.
B9J08_005097T0	B9J08_005097	B9J08_005097	 name="iron sulfur cluster assembly protein 1%2C mitochondrial" 	TIGR01999[iscU: FeS cluster assembly scaffold IscU];PF01592.11|NifU_N[NifU-like N terminal domain]	.	GO:0097428;GO:0006879;GO:0005759;GO:0051537;GO:0044571;GO:0043234;GO:0036455;GO:0051539;GO:0008198	.	.	.	.	.
B9J08_005098T0	B9J08_005098	B9J08_005098	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_005099T0	B9J08_005099	B9J08_005099	 name="60S ribosomal protein L5" 	PF14204.1|Ribosomal_L18_c[Ribosomal L18 C-terminal region];PF00861.17|Ribosomal_L18p[Ribosomal L18p/L5e family]	.	GO:0006412;GO:0000027;GO:0022625;GO:0016021;GO:0008097;GO:0003735	.	.	.	.	.
B9J08_005100T0	B9J08_005100	B9J08_005100	 name="hypothetical protein" 	PF10558.4|MTP18[Mitochondrial 18 KDa protein (MTP18)]	.	GO:0016021	.	.	.	TMH:1	.
B9J08_005101T0	B9J08_005101	B9J08_005101	 name="3-hydroxyanthranilate 3%2C4-dioxygenase" 	PF06052.7|3-HAO[3-hydroxyanthranilic acid dioxygenase];TIGR03037[anthran_nbaC: 3-hydroxyanthranilate 3,4-dioxygenase];PF07883.6|Cupin_2[Cupin domain]	EC:1.13.11.6[3-hydroxyanthranilate 3,4-dioxygenase.]	EC:1.13.11.6;GO:0006569;GO:0055114;GO:0005737;GO:0043420;GO:0000334;GO:0034354;GO:0019805;GO:0008198	.	.	.	.	.
B9J08_005102T0	B9J08_005102	B9J08_005102	 name="hypothetical protein" 	PF10302.4|DUF2407[DUF2407 ubiquitin-like domain];PF13373.1|DUF2407_C[DUF2407 C-terminal domain]	.	GO:0005783;GO:0060049;GO:0034067;GO:0016485;GO:0016021;GO:0000328;GO:0044695	.	.	.	TMH:2	.
B9J08_005103T0	B9J08_005103	B9J08_005103	 name="hypothetical protein" 	PF00153.22|Mito_carr[Mitochondrial carrier protein]	.	GO:0055085;GO:0016021	.	.	.	.	.
B9J08_005104T0	B9J08_005104	B9J08_005104	 name="hypothetical protein" 	PF08427.5|DUF1741[Domain of unknown function (DUF1741)]	.	.	.	.	.	.	.
B9J08_005105T0	B9J08_005105	B9J08_005105	 name="hypothetical protein" 	PF00326.16|Peptidase_S9[Prolyl oligopeptidase family];PF00930.16|DPPIV_N[Dipeptidyl peptidase IV (DPP IV) N-terminal region];PF12695.2|Abhydrolase_5[Alpha/beta hydrolase family]	.	GO:0036180;GO:0036170;GO:0009267;GO:0007323;GO:0005802;GO:0008236;EC:3.4.11;GO:0004177;GO:0006508;GO:0016021	.	.	.	TMH:1	.
B9J08_005106T0	B9J08_005106	B9J08_005106	 name="hypothetical protein" 	PF03715.8|Noc2[Noc2p family]	.	GO:0036180;GO:0036170;GO:0035690;GO:0009267;GO:0005730;GO:0030691;GO:0030690;GO:0005739;GO:0042273	.	.	.	.	.
B9J08_005107T0	B9J08_005107	B9J08_005107	 name="hypothetical protein" 	PF00172.13|Zn_clus[Fungal Zn(2)-Cys(6) binuclear cluster domain]	.	GO:0071466;GO:0036171;GO:0035690;GO:0001077;GO:0036178;GO:0035948;GO:0071500;GO:0008270;GO:0061415;GO:0005634;GO:0000978;GO:0036180;GO:0031505;GO:0034605;GO:0061414;GO:0006366;GO:0009405	.	.	.	.	.
B9J08_005108T0	B9J08_005108	B9J08_005108	 name="hypothetical protein" 	PF00097.20|zf-C3HC4[Zinc finger, C3HC4 type (RING finger)];PF13923.1|zf-C3HC4_2[Zinc finger, C3HC4 type (RING finger)];PF12678.2|zf-rbx1[RING-H2 zinc finger];PF13639.1|zf-RING_2[Ring finger domain]	.	GO:0008270;GO:0016021	.	.	.	TMH:2	.
B9J08_005109T0	B9J08_005109	B9J08_005109	 name="hypothetical protein" 	PF00168.25|C2[C2 domain]	.	GO:0016021	.	.	.	TMH:2	.
B9J08_005110T0	B9J08_005110	B9J08_005110	 name="DNA-directed RNA polymerase III subunit RPC2" 	PF04567.12|RNA_pol_Rpb2_5[RNA polymerase Rpb2, domain 5];PF04563.10|RNA_pol_Rpb2_1[RNA polymerase beta subunit];PF04565.11|RNA_pol_Rpb2_3[RNA polymerase Rpb2, domain 3];PF04566.8|RNA_pol_Rpb2_4[RNA polymerase Rpb2, domain 4];PF00562.23|RNA_pol_Rpb2_6[RNA polymerase Rpb2, domain 6];PF04560.15|RNA_pol_Rpb2_7[RNA polymerase Rpb2, domain 7];PF04561.9|RNA_pol_Rpb2_2[RNA polymerase Rpb2, domain 2]	EC:2.7.7.6[DNA-directed RNA polymerase.]	GO:0003899;GO:0032549;GO:0003677;EC:2.7.7.6;GO:0042797;GO:0005666	ko04623[Cytosolic DNA-sensing pathway];ko00240[Pyrimidine metabolism];ko03020[RNA polymerase]	.	.	.	.
B9J08_005112T0	B9J08_005112	B9J08_005112	 name="ribonucleoside-diphosphate reductase%2C alpha subunit" 	PF00317.16|Ribonuc_red_lgN[Ribonucleotide reductase, all-alpha domain];TIGR02506[NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit];PF02867.10|Ribonuc_red_lgC[Ribonucleotide reductase, barrel domain]	EC:1.17.4.1[Ribonucleoside-diphosphate reductase.]	GO:0009263;GO:0004748;GO:0005524;EC:1.17.4.1;GO:0006260;GO:0055114;GO:0005971	ko00480[Glutathione metabolism];ko00240[Pyrimidine metabolism]	.	.	.	.
B9J08_005113T0	B9J08_005113	B9J08_005113	 name="RNA polymerase II transcription factor B subunit 2" 	PF03849.9|Tfb2[Transcription factor Tfb2]	.	GO:0070816;GO:0032508;GO:0003690;GO:0005737;GO:0006366;GO:0006289;GO:0004003;GO:0000439;GO:0006413;GO:0005675;GO:0003743;GO:0000112	ko03420[Nucleotide excision repair]	.	.	.	.
B9J08_005114T0	B9J08_005114	B9J08_005114	 name="hypothetical protein" 	PF00072.19|Response_reg[Response regulator receiver domain]	.	GO:1900445;GO:0036180;GO:0005634;GO:0036170;GO:1900436;GO:0006970;GO:0005782;GO:0036178;GO:0006915;GO:0006979;GO:1900442;GO:0000160;GO:0005739;GO:0000156;GO:0009405	.	.	.	.	.
B9J08_005115T0	B9J08_005115	B9J08_005115	 name="obg family GTPase CgtA" 	PF01926.18|MMR_HSR1[50S ribosome-binding GTPase];PF02421.13|FeoB_N[Ferrous iron transport protein B];PF01018.17|GTP1_OBG[GTP1/OBG]	.	GO:0043022;GO:0000287;GO:0019898;GO:0002181;GO:0005743;GO:0005525;GO:0003924	.	.	.	.	.
B9J08_005116T0	B9J08_005116	B9J08_005116	 name="ATP-dependent RNA helicase DBP8" 	PF00271.26|Helicase_C[Helicase conserved C-terminal domain];PF00270.24|DEAD[DEAD/DEAH box helicase]	EC:3.6.4.13[RNA helicase.]	GO:0003723;GO:0030686;GO:0000472;GO:0005524;GO:0004004;GO:0005730;GO:0000447;GO:0000480	.	.	.	.	.
B9J08_005117T0	B9J08_005117	B9J08_005117	 name="hypothetical protein" 	PF02656.10|DUF202[Domain of unknown function (DUF202)]	.	GO:0016021	.	.	.	TMH:3	.
B9J08_005118T0	B9J08_005118	B9J08_005118	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_005119T0	B9J08_005119	B9J08_005119	 name="hypothetical protein" 	PF07741.8|BRF1[Brf1-like TBP-binding domain];PF00382.14|TFIIB[Transcription factor TFIIB repeat];PF08271.7|TF_Zn_Ribbon[TFIIB zinc-binding]	.	GO:0006355;GO:0000994;GO:0090074;GO:0070898;GO:0000126;GO:0001156;GO:0001112;GO:0008270;GO:0017025;GO:0043565;GO:0003700;GO:0070893	.	.	.	.	.
B9J08_005120T0	B9J08_005120	B9J08_005120	 name="hypothetical protein" 	PF05285.7|SDA1[SDA1];PF08158.7|NUC130_3NT[NUC130/3NT domain]	.	GO:0000055;GO:0007089;GO:0005634;GO:0030036;GO:0042273	.	.	.	.	.
B9J08_005121T0	B9J08_005121	B9J08_005121	 name="hypothetical protein" 	PF00505.14|HMG_box[HMG (high mobility group) box];PF09011.5|HMG_box_2[HMG-box domain]	.	GO:0060962;GO:0034401;GO:0006356;GO:0003690;GO:0005730;GO:0032040;GO:0005829;GO:0008301;GO:0000400	.	.	.	.	.
B9J08_005122T0	B9J08_005122	B9J08_005122	 name="hypothetical protein" 	PF00698.16|Acyl_transf_1[Acyl transferase domain]	EC:2.3.1.39[[Acyl-carrier-protein] S-malonyltransferase.]	GO:0008152;GO:0016740;GO:0005739	.	.	.	.	.
B9J08_005123T0	B9J08_005123	B9J08_005123	 name="hypothetical protein" 	PF02882.14|THF_DHG_CYH_C[Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain];PF01268.14|FTHFS[Formate--tetrahydrofolate ligase];PF00763.18|THF_DHG_CYH[Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain]	EC:3.5.4.9[Methenyltetrahydrofolate cyclohydrolase.];EC:6.3.4.3[Formate--tetrahydrofolate ligase.];EC:1.5.1.5[Methylenetetrahydrofolate dehydrogenase (NADP(+)).]	GO:0006546;GO:0005524;GO:0004477;EC:1.5.1.5;GO:0055114;GO:0009396;GO:0004488;EC:3.5.4.9;GO:0004329;EC:6.3.4.3	.	.	.	.	.
B9J08_005124T0	B9J08_005124	B9J08_005124	 name="hypothetical protein" 	PF00854.16|PTR2[POT family]	.	GO:0042937;GO:0042939;GO:0031520;GO:0000324;GO:0035442;GO:0016021;GO:0032153;GO:0071916	.	.	.	TMH:12	.
B9J08_005125T0	B9J08_005125	B9J08_005125	 name="hypothetical protein" 	PF00581.15|Rhodanese[Rhodanese-like domain]	.	GO:0004792;EC:2.8.1.1	.	.	.	.	.
B9J08_005126T0	B9J08_005126	B9J08_005126	 name="hypothetical protein" 	PF06102.7|DUF947[Domain of unknown function (DUF947)]	.	GO:0000462;GO:0030686;GO:0005730;GO:0000469	.	.	.	.	.
B9J08_005127T0	B9J08_005127	B9J08_005127	 name="hypothetical protein" 	PF08660.6|Alg14[Oligosaccharide biosynthesis protein Alg14 like]	EC:2.4.1.141[N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase.]	GO:0043495;GO:0005634;EC:2.4.1.141;GO:0043541;GO:0030176;GO:0004577;GO:0006488	ko00513[Various types of N-glycan biosynthesis]	.	.	TMH:2	.
B9J08_005128T0	B9J08_005128	B9J08_005128	 name="hypothetical protein" 	PF00549.14|Ligase_CoA[CoA-ligase];PF08442.5|ATP-grasp_2[ATP-grasp domain];PF13549.1|ATP-grasp_5[ATP-grasp domain]	EC:6.2.1.5[Succinate--CoA ligase (ADP-forming).];EC:6.2.1.4[Succinate--CoA ligase (GDP-forming).]	GO:0004775;EC:6.2.1.5;GO:0006104;GO:0046872;GO:0005524;GO:0005739	ko00640[Propanoate metabolism]	.	.	.	.
B9J08_005129T0	B9J08_005129	B9J08_005129	 name="proteasome subunit alpha type-5" 	PF10584.4|Proteasome_A_N[Proteasome subunit A N-terminal signature];PF00227.21|Proteasome[Proteasome subunit]	EC:3.4.25.1[Proteasome endopeptidase complex.]	GO:0019773;GO:0005634;GO:0043161;GO:0004298;GO:0010499;EC:3.4.25;GO:0034515	.	.	.	.	.
B9J08_005130T0	B9J08_005130	B9J08_005130	 name="hypothetical protein" 	PF04130.8|Spc97_Spc98[Spc97 / Spc98 family]	.	GO:0005824;GO:0000922;GO:0005874;GO:0005200;GO:0007020;GO:0043015;GO:0005822;GO:0000928	.	.	.	.	.
B9J08_005131T0	B9J08_005131	B9J08_005131	 name="E1-like protein-activating enzyme Gsa7p/Apg7p" 	PF00899.16|ThiF[ThiF family];TIGR01381[E1_like_apg7: E1-like protein-activating enzyme Gsa7p/Apg7p]	.	GO:0006810;GO:0032258;GO:0006501;GO:0005634;GO:0044805;GO:0019779;GO:0032446;GO:0034727;GO:0000422;GO:0097632;GO:0005829;GO:0005739;GO:0016236;GO:0019778	.	.	.	.	.
B9J08_005132T0	B9J08_005132	B9J08_005132	 name="60S ribosomal export protein NMD3" 	PF04981.8|NMD3[NMD3 family]	.	GO:0000055;GO:0005634;GO:0043023;GO:0022625	ko03013[RNA transport]	.	.	.	.
B9J08_005133T0	B9J08_005133	B9J08_005133	 name="histone acetyltransferase GCN5" 	PF00583.19|Acetyltransf_1[Acetyltransferase (GNAT) family];PF13508.1|Acetyltransf_7[Acetyltransferase (GNAT) domain];PF00439.20|Bromodomain[Bromodomain]	.	GO:0000124;GO:0035690;GO:0006338;GO:0005671;GO:0046695;GO:0000122;GO:0032968;GO:0007131;GO:0005829;GO:0034401;GO:0031505;GO:0006351;GO:0000775;GO:0010484;GO:0070577;GO:0060358;GO:0043966;GO:0044182;GO:0009405	.	.	.	.	.
B9J08_005134T0	B9J08_005134	B9J08_005134	 name="6-phosphogluconolactonase" 	PF01182.15|Glucosamine_iso[Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase];TIGR01198[pgl: 6-phosphogluconolactonase]	EC:3.1.1.31[6-phosphogluconolactonase.]	GO:0006098;EC:3.1.1.31;GO:0017057;GO:0005975	.	.	.	.	.
B9J08_005135T0	B9J08_005135	B9J08_005135	 name="hypothetical protein" 	PF07823.6|CPDase[Cyclic phosphodiesterase-like protein]	EC:3.1.4.37[2',3'-cyclic-nucleotide 3'-phosphodiesterase.]	GO:0009187;GO:0004113;EC:3.1.4.37;GO:0030136	.	.	.	.	.
B9J08_005136T0	B9J08_005136	B9J08_005136	 name="hypothetical protein" 	PF02301.13|HORMA[HORMA domain]	.	GO:0005643;GO:1990498;GO:0044774;GO:0007094;GO:0000790;GO:0010997;GO:0051312;GO:0033597;GO:0034399;GO:0000778;GO:1990492	ko04113[Meiosis - yeast];ko04111[Cell cycle - yeast];ko04914[Progesterone-mediated oocyte maturation];ko04114[Oocyte meiosis]	.	.	.	.
B9J08_005137T0	B9J08_005137	B9J08_005137	 name="hypothetical protein" 	PF00134.18|Cyclin_N[Cyclin, N-terminal domain]	.	GO:0006468;GO:0070692;GO:0032786;GO:0005730;GO:0004693;GO:0005829;EC:2.7.11.22;GO:0045943;GO:0051726;GO:0045903	.	.	.	TMH:1	.
B9J08_005138T0	B9J08_005138	B9J08_005138	 name="mitochondrial outer membrane protein porin" 	PF01459.17|Porin_3[Eukaryotic porin]	.	GO:0006820;GO:0055085;GO:0008308;GO:0046930;GO:0005741;GO:0015288;GO:0005886;GO:1903959	.	.	.	.	.
